Finn_code	finn_pheno	UK_code	UK_pheno	h2_observed	score	priority	comments	Unnamed: 8	Соответствие	Unnamed: 10	intersect_clump_fu_n	intersect_clump_fm_n	intersect_clump_um_n	intersect_clump_fum_n
K11_POSTOPDIS	Postprocedural disorders of digestive system, not elsewhere classified	K91	Postprocedural disorders of digestive system, not elsewhere classified	0.0019514895227100001	0.9842729568481444	2					0	0	0	0
K11_PULC	Peptic ulcer	K27	Peptic ulcer, site unspecified	-0.00042683301493999997	0.7899268269538879	2					0	0	0	0
K11_PULP_PERIAPICAL	Diseases of pulp and periapical tissues	K04	Diseases of pulp and periapical tissues	-0.00018682363534399998	0.9999997615814208	2					0	0	0	0
K11_REFLUX	Gastro-oesophageal reflux disease	K21	Gastro-oesophageal reflux disease	0.0104711665259	0.9999993443489076	2					0	0	0	0
K11_SALIVARY	Diseases of salivary glands	K11	Diseases of salivary glands	-0.0014617276079400001	1.0000014305114746	2					0	0	0	0
K11_STOMATITIS	Stomatitis and related lesions	K12	Stomatitis and related lesions	0.000291963850589	1.0000003576278689	2					0	0	0	0
K11_TONGUE	Diseases of tongue	K14	Diseases of tongue	0.00470023193699	1.000000238418579	2					0	0	0	0
K11_TOOTH_DEV	Disorders of tooth development and eruption	K00	Disorders of tooth development and eruption	0.0009544125730269998	1.000000238418579	2					0	0	0	0
K11_ULCER	Ulcerative colitis	K51	Ulcerative colitis	0.0063387391341099995	0.9999995827674866	2					0	10	7	2
K11_UMBHER	Umbilical hernia	K42	Umbilical hernia	0.00200105795828	0.9999990463256836	2					0	6	1	0
K11_VASCINT	Vascular disorders of the intestines	K55	Vascular disorders of intestine	-0.000550328252233	0.8820481300354004	2					0	0	0	0
K11_VENTHER	Ventral hernia	K43	Ventral hernia	0.00510392212697	1.0000004768371582	2					0	2	1	1
KNEE_ARTHROSIS	Gonarthrosis [arthrosis of knee](FG)	M17	Gonarthrosis [arthrosis of knee]	0.0140639645806	0.959945261478424	2					0	6	2	1
KRA_PSY_ANXIETY	Anxiety disorders	F41	Other anxiety disorders	0.000977751117013	0.7756996750831604	2					0	0	0	0
KRA_PSY_ANYMENTAL	Any mental disorder	F99	Mental disorder, not otherwise specified	-0.00032444337113700004	0.7405763268470764	2					0	1	0	0
KRA_PSY_DEMENTIA	Any dementia	40001_F03	Unspecified dementia	-0.0687833660558	0.8119322657585144	2					0	0	0	0
KRA_PSY_PERSON	Personality disorders	F60	Specific personality disorders	0.00262979510329	0.8379706144332886	2					0	0	0	0
KRA_PSY_SCHIZODEL	Schizophrenia or delusion	F20	Schizophrenia	0.00137836788405	0.8839960694313049	2					0	0	0	0
L12_ABSCESS_CUT	Cutaneous abscess, furuncle and carbuncle	L02	Cutaneous abscess, furuncle and carbuncle	-0.00274338138727	0.9702085852622986	2					0	0	0	0
L12_ATROPHICSKIN	Atrophic disorders of skin	L90	Atrophic disorders of skin	-0.00252362775705	1.0000003576278689	2					0	0	1	1
L12_CELLULITIS	Cellulitis	L03	Cellulitis	0.00593693308729	1.000001072883606	2					0	0	0	0
L12_EPIDERMALTHICKOTH	Other epidermal thickening	L85	Other epidermal thickening	0.00023688449329299998	1.0000001192092896	2					0	0	0	0
L12_ERYTHEMATOUSOTH	Other erythematous conditions	L53	Other erythematous conditions	-0.00083135990725	1.0	2					0	0	0	0
L12_FOLICULAROTH	Other follicular disorders	L73	Other follicular disorders	-0.00130469308776	1.0000001192092896	2					0	0	0	0
L12_FOLLICULARCYST	Follicular cysts of skin and subcutaneous tissue	L72	Follicular cysts of skin and subcutaneous tissue	0.0024794571256500004	0.999999701976776	2					0	2	6	1
L12_GRANULOMATOUSSKIN	Granulomatous disorders of skin and subcutaneous tissue	L92	Granulomatous disorders of skin and subcutaneous tissue	-0.00143067401496	0.9999999403953552	2					0	0	0	0
L12_HYPERTROPHICSKIN	Hypertrophic disorders of skin	L91	Hypertrophic disorders of skin	-0.00200995157656	0.9999995231628418	2					0	0	0	0
L12_INFECT_SKIN_OTHER	Other local infections of skin and subcutaneous tissue	L08	Other local infections of skin and subcutaneous tissue	0.00023862534524900003	0.9999995827674866	2					0	0	0	0
L12_LICHENPLANUS	Lichen planus	L43	Lichen planus	0.0013838607190000002	1.0000004768371582	2					0	7	2	1
L12_LICHSIMPANDPRURIGO	Lichen simplex chronicus and prurigo	L28	Lichen simplex chronicus and prurigo	-0.000227499879358	1.0000001192092896	2					0	0	0	0
L12_LUPUS	Lupus erythematosus	M32	Systemic lupus erythematosus	-0.00010074437287000001	0.8921015858650208	2					0	0	0	0
L12_NONIONRADISKIN	Skin changes due to chronic exposure to nonionizing radiation	L57	Skin changes due to chronic exposure to nonionising radiation	0.0029623244541399996	0.9906500577926636	2					0	11	4	2
L12_OTHERSKINSUBCUTIS	Other disorders of skin and subcutaneous tissue	L08	Other local infections of skin and subcutaneous tissue	0.00023862534524900003	0.9356380105018616	2					0	1	0	0
L12_OTHPIGMENTATION	Other disorders of pigmentation	L81	Other disorders of pigmentation	-0.000900288145217	1.0	2					0	0	0	0
L12_PILONIDALCYST	Pilonidal cyst	L05	Pilonidal cyst	0.00039475311898599995	0.999999463558197	2					0	0	0	0
L12_PRURITUS	Pruritus	L29	Pruritus	-0.00135260782442	1.000000238418579	2					0	0	0	0
L12_PSORIASIS	Psoriasis	L40	Psoriasis	0.0020899802381400003	0.9999996423721312	2					0	6	9	3
L12_SEBORRKERAT	Seborrhoeic keratosis	L82	Seborrhoeic keratosis	0.0013288750869700002	1.0000003576278689	2					0	0	2	2
L12_ULCERLOWLIMB	Ulcer of lower limb, not elsewhere classified	L97	Ulcer of lower limb, not elsewhere classified	-0.0037506882263000003	0.9745736122131348	2					0	1	0	0
L12_URTICARIA	Urticaria	L50	Urticaria	-0.0024158775474299996	0.9999994039535522	2					0	0	0	0
M13_ANKLEFOOT	Other acquired deformities of ankle and foot	M20	Acquired deformities of fingers and toes	0.00761779398352	0.7297020554542542	2					0	0	0	0
M13_ANKYLOSPON	Ankylosing spondylitis	M45	Ankylosing spondylitis	0.00323944334323	1.0000001192092896	2					0	1	3	0
M13_ARTHROSIS_OTH	Other arthrosis	M19	Other arthrosis	0.0037377170828800004	0.9999992847442628	2					0	1	0	0
M13_ARTHROSIS_POLY	Polyarhtrosis	M15	Polyarthrosis	0.00416804257485	0.8247147798538208	2					0	0	0	0
M13_ARTHTROSIS_COX_PRIM_HIPSURG	Coxarthrosis, primary, with hip surgery	M16	Coxarthrosis [arthrosis of hip]	0.0132854318914	0.8052517771720886	2					0	4	15	4
M13_BONECONTINUITY	Disorders of continuity of bone	M84	Disorders of continuity of bone	0.00237770549225	1.0000007152557373	2					0	0	0	0
M13_BONEDENSOTH	Other disorders of bone density and structure	M85	Other disorders of bone density and structure	-0.00305914477041	0.9999998211860656	2					0	0	0	0
M13_BURSOPATHY	Other bursopathies	M71	Other bursopathies	-0.00175941327388	1.0000003576278689	2					0	0	0	0
M13_CERVICDISC	Cervical disc disorders	M50	Cervical disk disorders	0.0033960584340300003	0.9095839858055116	2					0	0	0	0
M13_DEFORMACQ	Other acquired deformities of musculoskeletal system and connective tissue	M95	Other acquired deformities of musculoskeletal system and connective tissue	-0.00031725144163300003	0.9999997615814208	2					0	0	0	0
M13_DORSALGIA	Dorsalgia	M54	Dorsalgia	0.009592893811459998	0.9999996423721312	2					0	2	0	1
M13_DORSOPATHYOTH	Other dorsopathies, not elsewhere classified	M53	Other dorsopathies, not elsewhere classified	0.00444075376004	0.9785687327384948	2					0	0	0	0
M13_ENTESOPATHYLOW	Enthesopathies of lower limb, excluding foot	M76	Enthesopathies of lower limb, excluding foot	0.00252848851374	0.9810261726379396	2					0	0	0	0
M13_ENTESOPATHYOTH	Other enthesopathies	M77	Other enthesopathies	0.0038862434988200002	1.0000001192092896	2					0	0	0	0
M13_FIBROBLASTIC	Fibroblastic disorders	M72	Fibroblastic disorders	0.0160223190169	0.9999992847442628	2					0	2	27	6
M13_GOUT	Gout	M10	Gout	0.00514441294521	0.9999995827674866	2					0	2	1	0
M13_INTERVERTEB	Other intervertebral disc disorders	M51	Other intervertebral disk disorders	0.00395664966499	0.9570935964584352	2					0	4	0	0
M13_JOINTOTH	Other specific joint derangements/joint disorders	M24	Other specific joint derangements	0.006438414946550001	0.845391571521759	2					0	0	0	0
M13_KNEEDERANGEMENTS	Internar derangement of knee	M23	Internal derangement of knee	0.00543137037883	0.813273012638092	2					0	1	1	1
M13_MUSCLE	Disorders of muscles	M62	Other disorders of muscle	0.000370854692738	0.7873522043228149	2					0	0	0	0
M13_MUSCULOSKELEOTH	Other disorders of the musculoskeletal system and connective tissue	M95	Other acquired deformities of musculoskeletal system and connective tissue	-0.00031725144163300003	0.8366567492485046	2					0	0	0	0
M13_MYOSITIS	Myositis	M60	Myositis	-0.0015327020254200002	1.0000003576278689	2					0	0	0	0
M13_NECROVASC	Other necrotizing vasculopathies	M31	Other necrotising vasculopathies	-0.000777675157708	0.9899407625198364	2					0	1	0	0
M13_OSTEOMYELITIS	Osteomyelitis	M86	Osteomyelitis	0.0017554358563800002	0.9999996423721312	2					0	0	0	0
M13_OSTEONECROSIS	Osteonecrosis	M87	Osteonecrosis	0.0007388172432510001	1.0	2					0	0	0	0
M13_OTHCONN	Other systemic involvement of connective tissue	M35	Other systemic involvement of connective tissue	-0.00393092838317	0.9999993443489076	2					0	19	1	1
M13_OTHERBONE	Otherdisorders of bone	M89	Other disorders of bone	-0.0034001756689	0.8482756614685059	2					0	0	0	0
M13_OTHERJOINT	Other joint disorders	M25	Other joint disorders, not elsewhere classified	0.00512107355854	0.7818015217781067	2					0	1	0	0
M13_PATELLAOTH	Other disorders of patella	M22	Disorders of patella	-0.000614568304062	0.7834967970848083	2					0	0	0	0
M13_POSTOPMUSCULOSKE	Postprocedural musculoskeletal disorders, not elsewhere classified	M96	Postprocedural musculoskeletal disorders, not elsewhere classified	0.0024991497684000003	0.9782723188400269	2					0	0	0	0
M13_PYOGARTH	Pyogenic arthritis	M00	Pyogenic arthritis	0.0005692812700680001	0.9999996423721312	2					0	1	0	0
M13_RHEUMA	Rheumatoid arthritis	40001_M069	Rheumatoid arthritis, unspecified	0.0901525931903	0.8353973031044006	2					0	0	0	0
M13_RHEUMA_INCLAVO	Rheumatoid arthritis	40001_M069	Rheumatoid arthritis, unspecified	0.0901525931903	0.8353973031044006	2					0	0	0	0
M13_SCOLIOSIS	Scoliosis	M41	Scoliosis	-0.00518627076139	1.000000238418579	2					0	0	0	0
M13_SHOULDER	Shoulder lesions	M75	Shoulder lesions	0.0039810344302300005	1.0000005960464478	2					0	0	0	0
M13_SLE	Systemic lupus erythematosus	M32	Systemic lupus erythematosus	-0.00010074437287000001	0.9999998211860656	2					0	0	0	0
M13_SOFTOVERUSE	Soft tissue disorders related to use, overuse and pressure	M70	Soft tissue disorders related to use, overuse and pressure	0.00480820866519	0.9851489663124084	2					0	0	0	0
M13_SOFTTISSUEOTH	Other soft tissue disorders, not elsewhere classified	M79	Other soft tissue disorders, not elsewhere classified	0.00221078500928	0.9806262254714966	2					0	0	2	0
M13_SPONDYLOPATHY	Spondylopathies	M48	Other spondylopathies	0.00138066721165	0.7663747668266296	2					0	9	2	1
M13_SPONDYLOSIS	Spondylosis	M47	Spondylosis	0.00359463051011	0.9999997615814208	2					0	0	0	0
M13_SPONTRUPTSYNOTEND	Spontaneous rupture of synovium and tendon	M66	Spontaneous rupture of synovium and tendon	0.0008632466998139998	1.0000005960464478	2					0	0	0	0
M13_SYNOTEND	Disorders of synovium and tendon	M67	Other disorders of synovium and tendon	0.00458578942144	0.8380129933357239	2					0	0	0	0
M13_SYSTSLCE	Systemic sclerosis	M34	Systemic sclerosis	-0.00122381853229	0.9999991655349731	2					0	0	0	0
N14_ABNORMALBLEED	Other abnormal uterine and caginal bleeding	N93	Other abnormal uterine and vaginal bleeding	5.95745400765e-06	0.8646414279937744	2					0	0	0	0
N14_ACUTERENFAIL	Acute renal failure	N17	Acute renal failure	0.0024299358626799997	0.9999995231628418	2					0	0	0	0
N14_BENIGNMAMDYSP	Benign mammary dysplasia	N60	Benign mammary dysplasia	0.00364473890348	0.9999998807907104	2					0	0	0	0
N14_BREASTDISOTH	Other disorders of breast	N64	Other disorders of breast	0.00423408601192	0.9999995827674866	2					0	0	0	0
N14_CALCUKIDUR	Calculus of kidney and ureter	N20	Calculus of kidney and ureter	0.00537477993351	0.999999225139618	2					0	5	5	3
N14_CALCULOWER	Calculus of lower urinary tract	N21	Calculus of lower urinary tract	-0.000647237910921	1.0000001192092896	2					0	0	0	0
N14_CYSTITIS	Cystitis	N30	Cystitis	-0.00114343071273	1.0000001192092896	2					0	0	0	0
N14_DYSPLACERVUT	Dysplasia of cervi uteri	N87	Dysplasia of cervix uteri	-0.0023106409595900004	0.9871865510940552	2					0	1	0	0
N14_ENDOMETRIOSIS	Endometriosis	N80	Endometriosis	0.0043129331861999996	0.9999997615814208	2					0	6	0	0
N14_EROSECTROPUT	Erosion and ectropion of cervix uteri	N86	Erosion and ectropion of cervix uteri	0.000591873375472	0.9999990463256836	2					0	0	0	0
N14_FEMALEGENINF	Inflammatory diseases of female pelvic organs	N73	Other female pelvic inflammatory diseases	-0.000595345928466	0.7965980768203735	2					0	0	0	0
N14_FEMALEINFERT	Female infertility	N97	Female infertility	-0.000124170955172	1.0000005960464478	2					0	0	0	0
N14_FEMGENFISTUL	Fistulae involving female genital tract	N82	Fistulae involving female genital tract	0.0034446018261999997	0.9999998211860656	2					0	0	0	0
N14_FEMGENPAIN	Pain and other conditions associated with female genital organs and menstrual cycle	N94	Pain and other conditions associated with female genital organs and menstrual cycle	0.00204527290394	1.0000007152557373	2					0	0	1	0
N14_FEMGENPROL	Female genital prolapse	N81	Female genital prolapse	0.0113014373949	1.0000001192092896	2					0	4	7	5
N14_HYDROCELE	Hydrocele	N43	Hydrocele and spermatocele	0.002787183662	0.7440241575241089	2					0	1	2	1
N14_HYPERTROPHYBREAST	Hypertrophy of breast	N62	Hypertrophy of breast	-0.0007738384918289999	1.0000009536743164	2					0	3	0	0
N14_INFCERVIX	Inflammatory disease of cervix uteri	N72	Inflammatory disease of cervix uteri	-0.0020365708994200004	1.000000238418579	2					0	0	0	0
N14_INFLAMALEGEN	Inflammatory disorders of male genital organs, not elsewhere classified	N49	Inflammatory disorders of male genital organs, not elsewhere classified	-0.000138924580194	0.985617697238922	2					0	0	0	0
N14_INFLAMMBREAST	Inflammatory disorders of breast	N61	Inflammatory disorders of breast	0.0022961651842399997	1.0000001192092896	2					0	0	0	0
N14_KIDUROTH	Other disorders of kidney and ureter	N28	Other disorders of kidney and ureter, not elsewhere classified	0.0041922194962	0.8620104789733887	2					0	0	0	0
N14_MALEGEN	Diseases of male genital organs	N50	Other disorders of male genital organs	0.0029887980803800004	0.8352217078208923	2					0	0	0	0
N14_MESNRUIRREG	Excessive, freguent and irrelgular menstruation	N92	Excessive, frequent and irregular menstruation	0.00696070863092	0.8178157806396484	2					0	5	1	1
N14_NEUROMUSCDYSBLADD	Neuromuscular dysfuntion of bladder	N31	Neuromuscular dysfunction of bladder, not elsewhere classified	0.00208458462215	0.7917048335075378	2					0	0	0	0
N14_OBSTRUREFLUROPATH	Other obstructive and reflux uropathy	N13	Obstructive and reflux uropathy	0.0031631456782399998	0.8238136172294617	2					0	0	0	0
N14_ORHCEPINDIDYMITIS	Orchitis and epididymitis	N45	Orchitis and epididymitis	-0.0038808395045	1.0000009536743164	2					0	0	0	0
N14_OTHBLADD	Other disorders of  bladder	N32	Other disorders of bladder	0.00528199573219	0.9624373316764832	2					0	0	0	0
N14_OTHDISMALEGEN	Other disorders of male genital organs	N50	Other disorders of male genital organs	0.0029887980803800004	0.9999992847442628	2					0	0	0	0
N14_OTHFEMPELINF	Other female pelvic inflammatory diseases	N73	Other female pelvic inflammatory diseases	-0.000595345928466	1.0000004768371582	2					0	0	0	0
N14_OTHINFVAGVULV	Other inflammation of vagina/vulva	N76	Other inflammation of vagina and vulva	-0.0007299474961070001	0.9587864875793456	2					0	0	0	0
N14_OTHNONINFCERVIX	Other noninflammatory disorders of cervix uteri	N88	Other noninflammatory disorders of cervix uteri	0.0008463487615730001	1.0000004768371582	2					0	0	0	0
N14_OTHNONINFOVA	Other and unspesified noninflammatory disorders of ovary, fallopian tube and broad ligament	N83	Noninflammatory disorders of ovary, Fallopian tube and broad ligament	0.00400257439253	0.9404336810112	2					0	0	0	0
N14_OTHNONINFUTER	Other noninflammatory disorders of uterus, except cervix	N85	Other noninflammatory disorders of uterus, except cervix	-0.0007450210619450001	0.97269868850708	2					0	0	0	0
N14_OTHNONINFVAG	Other noninflammatory disorders of vagina	N89	Other noninflammatory disorders of vagina	-0.0024476916187600004	0.9999995827674866	2					0	0	0	0
N14_OTHNONINFVULV	Other noninflammatory disorders of vulva and perineum	N90	Other noninflammatory disorders of vulva and perineum	-0.0007099722400389999	0.999999701976776	2					0	0	0	0
N14_OTHPENIS	Other disorders of penis	N48	Other disorders of penis	-0.0023417955435500004	1.0	2					0	0	1	0
N14_PHIMOSIS	Redundant prepuce, phimosis and paraphimosis	N47	Redundant prepuce, phimosis and paraphimosis	0.0026521408877600004	0.9676281809806824	2					0	0	2	2
N14_POLYPFEMGEN	Polyp of the female genital tract	N84	Polyp of female genital tract	0.0030178058593000002	0.9853492379188538	2					0	1	1	1
N14_PROSTAOTH	Other disorders of prostate	N42	Other disorders of prostate	-0.0013200728605599998	1.0000009536743164	2					0	0	1	0
N14_PROSTATITIS	Inflammatory diseases of prostate (prostatitis)	N41	Inflammatory diseases of prostate	0.00022553304854099998	0.9257990717887878	2					0	0	1	0
N14_PROSTHYPERPLA	Hyperplasia of prostate	N40	Hyperplasia of prostate	0.00874627721926	1.0000005960464478	2					0	7	24	8
N14_PYELONEPHR	Acute tubulo-interstitial nephritis	N10	Acute tubulo-interstitial nephritis	-0.0030395072199599998	1.000001072883606	2					0	0	0	0
N14_RECURANDPERHEAMATUR	Recurrent and persistent haematuria	N02	Recurrent and persistent haematuria	0.0011334456552	1.000000238418579	2					0	0	0	0
N14_SALPHOOPH	Salphingitis and oophoritis	N70	Salpingitis and oophoritis	0.00050538180254	0.933357834815979	2					0	0	0	0
N14_URETHRALSTRICT	Urethral stricture	N35	Urethral stricture	0.00107574306694	1.0000001192092896	2					0	0	0	0
N14_URETHRITISANDURSYNDR	Urehtritis and urethral syndrome	N34	Urethritis and urethral syndrome	0.0013341124887499998	0.9170656204223632	2					0	0	0	0
N14_URINOTH	Other diseases of urinary system	N39	Other disorders of urinary system	0.004312411210199999	0.964647114276886	2					0	0	1	0
NECROVASC_FG	Other necrotizing vasculopathies (FG)	M31	Other necrotising vasculopathies	-0.000777675157708	0.9026020765304564	2					0	1	0	0
NEURODEGOTH	Other degenerative diseases of the nervous system	40001_G318	Other specified degenerative diseases of nervous system	0.0581530912452	0.9566475749015808	2					0	0	0	0
O15_ABORT_MEDICAL	Medical abortion	O04	Medical abortion	0.00340722599686	1.0000004768371582	2					0	0	0	0
O15_ABORT_SPONTAN	Spontaneous abortion	O03	Spontaneous abortion	0.000879944112851	0.9999993443489076	2					0	0	0	0
